sent_id,file,sent_idx,char_idx,sentence,phrases,lem_phrases,sent_start,sent_end,kapital_candidate,manifest_candidate,anno_uuid,anno_start,anno_end,anno_text,anno_mentions_kapital,anno_mentions_manifest,flair_ner_spans,flair_contains_band,flair_contains_kapital,flair_contains_manifest
1897-98aCLEAN:20784,1897-98aCLEAN,20784,2943870,englischem Kapital gebaut worden.,Kapital,kapital,2943870,2943903,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20834,1897-98aCLEAN,20834,2951194,"Dort ist die kapitalistische Großindustrie übermächtig, das industrielle Kapital und
das industrielle Proletariat sind die Herren der Situation.",Kapital,kapital,2951194,2951338,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20849,1897-98aCLEAN,20849,2953022,"In England wurden alle modernen
erungenschaften, die des Kapitals wie die des Proletariats, durch den Kampf
der Volksmasse gewonnen.",Das Kapital | Kapital,der kapital | kapital,2953022,2953154,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20862,1897-98aCLEAN,20862,2955079,"Seine ersten Kämpfe hatten naturgemäß dem Manchester¬
thum gegolten und das industrielle Kapital war sein nächster Feind.",Kapital,kapital,2955079,2955200,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20864,1897-98aCLEAN,20864,2955366,"War es nicht am angebrachtesten, vergnügt zuzusehen, wie liberales Manchester¬
thum und Reaktion, das Kapital und die Mächte der Vorzeit, sich gegenseitig
auffraßen?",Das Kapital | Kapital,der kapital | kapital,2955366,2955531,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20878,1897-98aCLEAN,20878,2956833,"Das Kapital
schloß seinen Kompromiß mit der Reaktion und bekämpfte im Bunde mit ihr
das Proletariat.",Das Kapital | Kapital,der kapital | kapital,2956833,2956933,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20880,1897-98aCLEAN,20880,2957072,"Sie hat
gleichzeitig zur Hebung des Proletariats das Kapital zu bekämpfen und zur
Wahrung des ökonomischen Fortschritts die Grundlagen der kapitalistischen Pro¬
duktion gegen den Ansturm der Reaktion zu vertheidigen;",Das Kapital | Kapital,der kapital | kapital,2957072,2957288,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20885,1897-98aCLEAN,20885,2957719,"Daß das industrielle Kapital bei dieser
Politik auch seinen Vortheil haben wollte, ist richtig, aber es bildet nicht die
Triebkraft der kolonialen Bewegung.",Kapital,kapital,2957719,2957875,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:20889,1897-98aCLEAN,20889,2958595,"Die Menge des jährlich akkumulirten Mehrwerths ist so gewaltig, daß in
den meisten kapitalistischen Staaten die Bedürfnisse der Industrie, des Handels,
des Staates und der Kommunen trotz ihres steten Wachsthums nicht mehr genügen,
dem wachsenden Kapital gute Anlagemöglichkeit zu geben.",Kapital,kapital,2958595,2958881,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:21063,1897-98aCLEAN,21063,2981636,"Professor Dietzel muß die ganze Geschichte der Gewerk¬
vereine, nicht nur der englischen Gewerkverein, fälschen — nein, er muß sie
verschwinden lassen, unter unseren Händen und vor unseren Augen in dem trüben
Dunste der Interessenharmonie zwischen Kapital und Arbeit in Rauch aufgehen
lassen.",Kapital,kapital,2981636,2981928,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:21064,1897-98aCLEAN,21064,2981929,"Nur wo das Koalitionswesen noch in den Kinderschuhen steckt, kann man,
so behauptet unser Professor, jeden Strike als eine Schlacht der „Arbeit“ gegen
das „Kapital“ darstellen.",Das Kapital | Kapital,der kapital | kapital,2981929,2982105,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:21066,1897-98aCLEAN,21066,2982267,"Die Striks sind keine Schlachten der Arbeit
gegen das Kapital.",Das Kapital | Kapital,der kapital | kapital,2982267,2982329,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:21069,1897-98aCLEAN,21069,2982625,Kapital zu führen.,Kapital,kapital,2982625,2982643,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:21421,1897-98aCLEAN,21421,3035755,"Die Resultate dieser Untersuchung haben
sie in den „Comptes rendus des séances de l’Académie des services“ 1897, Band
124, Seite 1202, niedergelegt.",Band,band,3035755,3035903,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:21465,1897-98aCLEAN,21465,3040574,"Erster Band.
A
Stuttgart.",Erste Band | Band,erst band | band,3040574,3040599,true,false,N/A,,,,No,No,"ORG : ""Erster Band""",true,false,false
1899-00a:1,1899-00a,1,13,"XVIII. Jahrgang, I. Band.",Band,band,13,38,true,false,N/A,,,,No,No,,false,false,false
1899-00a:285,1899-00a,285,45036,"Dies schließt keineswegs aus, was schon das Kommu¬
nistische Manifest betont, daß die Sozialdemokratie unter Umständen die bürger¬
liche Demokratie unterstlitzen und mit ihr zusammenwirken kann, wo es den
Kampf gegen gemeinsame reaktionäre Feinde gilt.",Manifest,manifest,45036,45288,false,true,N/A,,,,No,No,,false,false,false
1899-00a:618,1899-00a,618,98500,"Diese rasche Entwicklung.
lockte naturgemäß das Kapital an,
vor Allenn.",Das Kapital | Kapital,der kapital | kapital,98500,98571,true,false,N/A,,,,No,No,,false,false,false
1899-00a:619,1899-00a,619,98572,"das englische: 1895 finden wir bereits in Transvaal 170 Goldminen=Gesell¬
schaften mit einem Kapital von 870 Millionen Mark, 1896 wuchs die Anzahl",Kapital,kapital,98572,98718,true,false,N/A,,,,No,No,,false,false,false
1899-00a:620,1899-00a,620,98721,"Heinrich Cunow: Die Transvaalkrift
29
der Kompagnien auf beinahe 200 mit nahe an 1150 Millionen Mark Kapital.",Kapital,kapital,98721,98830,true,false,N/A,,,,No,No,,false,false,false
1899-00a:647,1899-00a,647,103080,"Die Kritiker des „Kommunistischen Manifests“ nahmen bisher an, es habe
der Zeit feiner Abfassung entsprochen, sei aber durch die neuere Entwicklung über¬
sinnreich nach, daß es gerade Er¬
holt.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,103080,103273,false,true,N/A,,,,No,No,"MISC : ""Kommunistischen Manifests""",false,false,true
1899-00a:649,1899-00a,649,103315,"scheinungen schildert, die wir zum Theile wohl heute finden, die aber zur Zeit des¬
Kommunistischen Manifests unbekannt waren.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,103315,103441,false,true,N/A,,,,No,No,"MISC : ""Kommunistischen Manifests""",false,false,true
1899-00a:656,1899-00a,656,104080,"Das Manifest schreibt: Die
kaum hundertjährige Klassenherrschaft (der Bourgeoisie).“",Das Manifest | Manifest,der manifest | manifest,104080,104164,false,true,N/A,,,,No,No,,false,false,false
1899-00a:736,1899-00a,736,111317,"Alle die¬
maschinellen Hilfsmittel, welche auch in die Buchbinderei im letzten Jahrzehnt ein¬
geführt worden sind, kommen fast ausnahmslos der Großproduktion zu Gute, da der
Kleinbetrieb in Folge seiner meist handwerksmäßigen Produktion einerseits keine
Verwendung für sie hat, andererseits ihm nicht die nöthigen Kapitalien zur Ver¬
fügung stehen, um sich die Maschinen &. anzuschaffen.",Kapital,kapital,111317,111704,true,false,N/A,,,,No,No,,false,false,false
1899-00a:742,1899-00a,742,112230,"Jahrgang, I. Band,
Nr. 2.
Nachdruck der Artikel uur mit Quellenangabe gestattet.",Band,band,112230,112310,true,false,N/A,,,,No,No,,false,false,false
1899-00a:766,1899-00a,766,116857,"namentlich dem Gerede von der unpartei¬
ischen „Staatsgewalt"", die mit der Hand einer überirdischen Gerechtigkeit den
Klassenkampf zwischen Kapital und Arbeit schlichten soll, steht er mit erfrischender
Klarheit gegenüber.",Kapital,kapital,116857,117079,true,false,N/A,,,,No,No,,false,false,false
1899-00a:850,1899-00a,850,130940,"Saint=Simon eine wissenschaftliche Schule und ein großes industrielles Eta¬
blissement als Experimente gründen und sich das dazu nöthige Kapital durch
diese Spekulationen verschaffen wollte.",Kapital,kapital,130940,131130,true,false,N/A,,,,No,No,,false,false,false
1899-00a:961,1899-00a,961,146372,"Herr Grün p. 87: „Die freie Konkurrenz war ein unreiner, ein konfuser
Begriff, ein Begriff, der in sich selbst eine neue Welt von Kampf und Unglück,
enthielt, den Kampf zwischen Kapital und Arbeit und das Unglück des kapital¬
losen Arbeiters.",Kapital,kapital,146372,146614,true,false,N/A,,,,No,No,,false,false,false
1899-00a:1178,1899-00a,1178,182361,"Wer sich für die Geschichte der „ursprünglichen
Akkumulation"" für die Blutgeschichte des Kapitals interessirt, wird aus diesen
Kapiteln viel lernen können, denn in der That hat das Wucher- und Handelskapital in
Rußland wahre Orgien gefeiert, während auf der anderen Seite als Resultat dieser
schrankenlosen Ausbeutung eines Bauernvolks der Hunger in Permanenz erscheint.",Das Kapital | Kapital,der kapital | kapital,182361,182731,true,false,N/A,,,,No,No,,false,false,false
1899-00a:1500,1899-00a,1500,224133,"Jahrgang, I. Band.",Band,band,224133,224151,true,false,N/A,,,,No,No,,false,false,false
1899-00a:1694,1899-00a,1694,260406,"Nach einem bibliographischen Ueberblick über die verwickelte Frage des funda¬
mentalen Wider
ruchs, der zwischen dem ersten und dem dritten Bande des¬
„Kapitals“ bestehen soll, kommt der Autor dahin, die Doktrin von dem Werth¬
gleich Arbeit zu verwerfen und so weiter, bis zu der Behauptung, daß Marx nicht.",Das Kapital | Kapital,der kapital | kapital,260406,260713,true,false,N/A,,,,No,No,"MISC : ""Kapitals""",false,true,false
1899-00a:1706,1899-00a,1706,262336,"Wenn es aber so leicht ist, den historischen Materialismus zu Staub zu
rmalmen, wenn die Auffassung der Klassenkämpfe als eines Prinzips geschicht¬
licher Dynamik nur eine irrige Generalisation falsch verstandener Thatsachen ist,
wenn die Erwartung des Kommunismus durchaus utopistisch, wenn die Lehren
des „Kapitals“ von so offenkundiger Unhaltbarkeit, wenn all die Grundlagen
nunmehr zerstört sind, warum giebt sich dann der Autor die Müihe, noch weitere
zweihundert Seiten über Recht, Ethik, Religion u. s. w. zu schreiben, also über
die Systeme, die er ideologisch nennt?",Das Kapital | Kapital,der kapital | kapital,262336,262911,true,false,N/A,,,,No,No,,false,false,false
1899-00a:1737,1899-00a,1737,266468,"Das Kapital ist nur die wirthschaft¬
liche Umschreibung des Faustschen Mephistopheles (sie! S. 516: Wers nicht.
glaubt, sehe dort
selbst nach!).",Das Kapital | Kapital,der kapital | kapital,266468,266612,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2017,1899-00a,2017,313243,"Aber
vielleicht drückt Herr Mehring sich nicht so verdächtig um die Sache herum, sondern
nennt Auflage, Band und Seitenzahl?",Band,band,313243,313367,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2059,1899-00a,2059,319740,"Fragen wir namentlich, ob die heutigen studentischen Korporationen, die in Deutsch¬
land eine so große Rolle spielen, die so hierarchisch ernst und streng sind, eruft mit
unernsten Dingen, mit starren Aufnahmebestimmungen, mit Mütze, Band und Kra¬
vattennadeln, mit der Forderung unbedingter Satisfaktion und mit der angemaßten
Strafgewalt der Verrufserklärungen — ob diese und ganz speziell diese Seite des
Studentenwesens eine Zukunft habe.",Band,band,319740,320182,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2249,1899-00a,2249,346228,"Ei
6
Die Neue
22
8
F
1899-1900
XVIII. Jahrgang, I. Band,
Nr. 4.
Nachdruck der Artikei nur mit Guellenangabe gestattet.",Band,band,346228,346346,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2360,1899-00a,2360,365630,"zusetzen, eine Theorie, die, beiläufig bemerkt, bedenkliche Aehnlichkeit mit der
Theorie der Aushöhkung des Kapitals hat, die David in Hannover entwickelte.",Das Kapital | Kapital,der kapital | kapital,365630,365786,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2366,1899-00a,2366,366613,"Nicht die Ex¬
propriation des großen Kapitals bewirken diese Genossenschaften, sondern die
des kleinen Zwischenhandels.",Kapital,kapital,366613,366732,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2380,1899-00a,2380,367961,"Aber zum mindesten dort, wor
Zwischenhandel und industrielles Proletariat einander nicht feindselig gegenüber¬
stehen, sondern Hand in Hand den politischen Kampf gegen das Kapital führen,
hat unsere Partei keine Ursache, sich mit den Konsumvereinen zu identiflziren.",Das Kapital | Kapital,der kapital | kapital,367961,368227,true,false,N/A,,,,No,No,,false,false,false
1899-00a:2930,1899-00a,2930,465483,"Fnn
iaas
Ei.
1899-190O.
XVIII. Jahrgang, I. Band.",Band,band,465483,465532,true,false,N/A,,,,No,No,,false,false,false
1899-00a:3027,1899-00a,3027,481318,"Von Stein unterscheidet er sich hier, indem
er in den Text setzt, was bei Stein in einer Note steht, indem er den Eingangs¬
passus der Adresse wegläßt, indem er konds de production (produktives Kapital),
mit „Grundvermögen“ und dassement social des individus (gesellschaftliche
Klassificirung der Individuen) mit „gesellschaftliche Ordnung der Einzelnen“ übersetzt.",Kapital,kapital,481318,481683,true,false,N/A,,,,No,No,,false,false,false
1899-00a:3081,1899-00a,3081,490603,"Daß die Fouriersche Theilung zwischen
Kapital, Talent und Arbeit einen prächtigen Stoff zu bretter Klugthuerei bietet,
daß man hier über die Unmöglichkeit und Ungerechtigkeit der Theilung, über das
Hereinkommen der Lohnarbeit usw.",Kapital,kapital,490603,490833,true,false,N/A,,,,No,No,,false,false,false
1899-00a:3082,1899-00a,3082,490834,"weitläufiges Gerede machen kann, ohne diese
Theilung aus dem wirklichen Verhältniß von Arbeit und Kapital zu kritisiren,
bedarf keiner weiteren Erwähnung.",Kapital,kapital,490834,490988,true,false,N/A,,,,No,No,,false,false,false
1899-00a:3386,1899-00a,3386,541515,"Neben
einer gutet spanischen Ausgabe des ersten Bandes von Marx' „Kapital“, über¬
setzt vom argentinischen Genossen B. Justo, besitzen die spanischen Sozialisten eine
Uebersetzung der Devilleschen Bearbeitung des „Kapital“, ferner Uebersetzungen,
von Marx' „Elend der Philosophie“, Engels' „Ursprung der Familie"", Devilles
„Prinzipien des Sozialismus"" Ferris „Sozialismus und pøsitive Wissenschaft“.",Das Kapital | Kapital | Erste Band | Band,der kapital | kapital | erst band | band,541515,541914,true,false,b730e110-9733-4a4b-a4f4-dcc029c98f7f,541515,541761,"Neben einer gutet spanischen Ausgabe des ersten Bandes von Marx' „Kapital“, über¬ setzt vom argentinischen Genossen B. Justo, besitzen die spanischen Sozialisten eine Uebersetzung der Devilleschen Bearbeitung des „Kapital“, ferner Uebersetzungen,",Yes,No,"MISC : ""Kapital"" | MISC : ""Kapital""",false,true,false
1899-00a:3647,1899-00a,3647,586432,"3
AMEE
Ir.
F edateen
Inge:
Sn
1899-1900
XVIII. Jahrgang, I. Band,
Nr. 6.
Nachdruck der Krtikel nur mit Huellenangabe gestattet.",Band,band,586432,586559,true,false,N/A,,,,No,No,,false,false,false
1899-00a:4223,1899-00a,4223,673240,"In Nr. 1, S. 30 des laufenden Jahrgangs der
„Neuen Zeit"" brachten wir als humoristischen Beitrag die Ankündigung, daß nun
endlich, nachdem mehr als fünfzig Jahre seit dem Erscheinen des „Kommunistischen
Manifests"" verflossen sind, ein spürfinniges Menschenkind, Herr Dr. Ferdinand Gold¬
stein, in Gibbons „Geschichte des Niedergangs und Falles des römischen Kaiser¬
reichs"" die geheime Quelle entdeckt hat, aus der Marx und Engels ihre im Mantfest¬
niedergelegten Gedanken über den Verlauf der wirthschaftlichen Entwicklung der kapi¬
talistischen Produktionsweise bezogen haben.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,673240,673818,false,true,3d8ed18c-347f-473a-89d4-382c8f1ce95a,673218,673817,"Wahlvermandte Seelen. In Nr. 1, S. 30 des laufenden Jahrgangs der „Neuen Zeit"" brachten wir als humoristischen Beitrag die Ankündigung, daß nun endlich, nachdem mehr als fünfzig Jahre seit dem Erscheinen des „Kommunistischen Manifests"" verflossen sind, ein spürfinniges Menschenkind, Herr Dr. Ferdinand Gold¬ stein, in Gibbons „Geschichte des Niedergangs und Falles des römischen Kaiser¬ reichs"" die geheime Quelle entdeckt hat, aus der Marx und Engels ihre im Mantfest¬ niedergelegten Gedanken über den Verlauf der wirthschaftlichen Entwicklung der kapi¬ talistischen Produktionsweise bezogen haben",No,Yes,"MISC : ""Kommunistischen Manifests""",false,false,true
1899-00a:4232,1899-00a,4232,675051,"Man
lese Gibbons monumentales Werk über den „Niedergang und Fall des römischen
Reiches"", und man wird finden, woher jene historischen Reminiszenzen stammen,
die im „Kommunistischen Manifest“ als Prophezeiung in die Zukunft,
projizirt werden.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,675051,675292,false,true,a3d2b5db-ddc4-426c-b26d-b92cebabbf52,675051,675292,"Man lese Gibbons monumentales Werk über den „Niedergang und Fall des römischen Reiches"", und man wird finden, woher jene historischen Reminiszenzen stammen, die im „Kommunistischen Manifest“ als Prophezeiung in die Zukunft, projizirt werden.",No,Yes,"MISC : ""Kommunistischen Manifest""",false,false,true
1899-00a:4388,1899-00a,4388,698263,"XVIII. Jahrgang, I. Band.",Band,band,698263,698288,true,false,N/A,,,,No,No,,false,false,false
1899-00a:4501,1899-00a,4501,719169,"Um dieselbe Zeit fingen auch
die anderen Mächte Europas an, die Gier nach überseeischen Besitzungen zu ent¬
wickeln, nicht um sie dem internationalen Handel und der internationalen kapte
talistischen Ausbeutung zu erschließen, sondern um in ihnen dem eigenen Handel,
dem eigenen Kapital eine bevorzugte Stellung zu schaffen.",Kapital,kapital,719169,719493,true,false,N/A,,,,No,No,,false,false,false
