file,quote,type,speaker,cue,addressee,frame,quote_offsets,cue_offsets,speaker_offsets,addressee_offsets,frame_offsets
1896-97aCLEAN_chunk_005.txt,"„die Haken im Plafond seines Salons, an
denen, von Gazewolken verhüillt, die vollkommen servirte Tafel geschwebt hatte,
bis man sich zu Tische setzte ... Ich mußte bei allem Mitgefühl lächeln über¬
den kindlichen Mann, der mit solchen Scherzen ernsthaft große Geschäfte zu
machen gedachte."" Nun nahm Herr Blumenreich die Sache in die Hand und faßte
in seiner praktischen Weise einen großen Preßspektakel als das zunächst nothwendige¬
Mittel ins Auge, um die Sache in Schwung zu bringen. Eine „neue Aera¬
der dramatischen Kunst"" mußte eingeläutet werden. Ein „literarischer Aufsichts¬
Fulda, Wildenbruch (oder
rath"" von lauter genialen Dichtern, Sudermann,
Wolzogen), Hauptmant, Hopfen, sollte über dem „Theater des Westens"" schweben.
Der naivere Baumeister sah darin eine Spekulation auf die neuen Werke dieser
Dramatiker und rieb sich vergnügt die Hände über die Schlauheit seines Kumpans,
aber Herr Blumenreich schüttelte mit überlegenem Lächeln den Kopf. Er — doch
geben wir ihm für einen Augenblick selbst das Wort:
Ich wußte, daß ein solches Hirngespinst undurchführbar sei: die Herren vom
literarischen Ausschuß würden natürlich nur ihre Stücke aufführen wollen. Und¬
derjenige unter ihnen, dem etwa ein Kassenerfolg beschieden wäre, würde entweder¬
die anderen vier hinausbeißen, damit sie ihm keine Konkurrenz machten, oder von
den vieren hinausgebissen werden, damit auch sie an die Reihe kämen. Das würde;
so fort gehen, bis alle sich gegenseitig aufgefressen hätten. Aber ich schrieb ehr¬
pußlich an Hauptmann und Sudermann, suchte Fulda, Wolzogen, Wildenbruch,
Ganz auf der Höhe der Situation stand nuri
und Hopfen persönlich auf....
Sudermann, der höflich, verbindlich, aber doch mit aller Entschiedenheit ablehnte.
Wildenbruch zeigte sich schon zugänglicher, er hatte damals seinen „Heinrich“",Direct,,"Nein, Hauptmann schwieg — er meldete sich später zum Wort.
(Es sei hier gleich eingeschaltet, daß Hauptmann nach Herrn Blumenreichs",,,11917-13723,13825-13956,,,
1896-97aCLEAN_chunk_005.txt,"Hauptmann schwieg daß er als der einzige „Theaterkundige“
unter den Fünfen Direktor mit unumschränkter Vollmacht und beinahe ebenso un¬
beschränkten Bezügen würde",Indirect,Fulda,fagte,,"Fulda fürchtete zwar für sein Dichterthum,
fagte aber nicht Nein, — er meldete sich später zum Wort",13831-13848;14219-14363,13808-13813,13765-13770,,13765-13830;13849-13882
1896-97aCLEAN_chunk_005.txt,"„maßgebender Dramaturg.
und 35 Prozent des Reingewinns",Direct,Ein wenig bescheidener Hopfen,verlangte als,,"Ein wenig bescheidener, verlangte Hopfen nur eine
— mit einem Jahresgehalt von 15000 Mark¬
Position als",14469-14523,14389-14398;14465-14468,14365-14387;14399-14405,,14365-14468
1896-97aCLEAN_chunk_005.txt,ernst genommen zu werden,Indirect,Mein Zweck,fing an,,"Mein Zweck war erreicht: das „Theater
des Westens"" fing an,",14664-14688,14655-14662,14604-14614,,14604-14628;14629-14663
1896-97aCLEAN_chunk_143.txt,"mindestens auf ein Jahr hinaus könne gesagt werden, daß der
Weizenbau in England sich wieder zu bezahlen anfange",Indirect,die hochkonservative „British Reviev“,meinte,,"Auch die hochkonservative „British Reviev“ schrieb dieser Tage von
einem unverkennbar sich ankündigenden und meinte,",35418-35530,35410-35416,35263-35300,,35258-35362;35406-35417
1896-97aCLEAN_chunk_143.txt,"wird, dieselbe die Krisis viel schwerer überwinden als die englische",Indirect,seiner Ansicht,Nach,,Nach seiner Ansicht,36255-36260;36261-36323,36235-36239,36240-36254,,36235-36254
1896-97aCLEAN_chunk_143.txt,"Die Güter seien
viel zu hoch im Werthe geschraubt, viel zu sehr mit Schulden überlastet, und dazu
Deutschland nicht in der gleichen Lage, vom Getreidebau zu intensiver Weidekultur,
überzugehen wie England.",IndirectFreeIndirect,seiner Ansicht,,,,36325-36530,,36240-36254,,
1896-97aCLEAN_chunk_097.txt,"Opfer eines verleumderischen Kritikers aufspielt, macht es un¬
möglich, seine „ganz unverschämten“ Herausforderungen mit Schweigen zu über¬
gehen, während das Maß seiner Gelehrsamkeit es ebenso unmöglich macht, mit ihm
eine fruchtbare Diskussion über irgend eine wissenschaftliche Frage zu pflegen.",Indirect,,,,,525-823,,,,
1896-97aCLEAN_chunk_097.txt,„ganz unverschämten“,Direct,,,,,603-623,,,,
1896-97aCLEAN_chunk_097.txt,"die ich im vorigen Jahrgang der „Neuen Zeit""
Nummer 51 — veröffentlicht habe",Indirect,Von,Wie folgenden,,"Wie, Von den beispiellosen Versehen, die Herr v. Wenckstern mir vorwirft,
zwei in folgenden Sätzen enthalten,",1393-1469,824-827;1365-1374,1288-1291,,824-828;1288-1392
1896-97aCLEAN_chunk_097.txt,"„Die nicht genügende Berücksichtigung des
Gebrauchswerths' ist die klapperige Rosinante, auf der jeder wissenschaftliche
Sozialistentödter gegen den Sozialismus anrennt.",Direct,Von,Wie folgenden,,"Wie,",1471-1640,824-827;1365-1374,1288-1291,,824-828
1896-97aCLEAN_chunk_097.txt,„bilden',Direct,Von,folgenden,,"Opfer eines verleumderischen Kritikers aufspielt, macht es un¬
möglich, seine „ganz unverschämten“ Herausforderungen mit Schweigen zu über¬
gehen, während das Maß seiner Gelehrsamkeit es ebenso unmöglich macht, mit ihm
eine fruchtbare Diskussion über irgend eine wissenschaftliche Frage zu pflegen. Wie,
ich seine Schrift überhaupt nur besprochen habe, um den „literarischen Bankerott?
in der bürgerlichen Gesellschaft zu kennzeichnen und einige Stichproben daraus zu¬,
geben als Symptonie dessen, was in deutschen Universitätskreisen möglich ist, sobalde
es sich um Marx handelt, so muß ich mich heute darauf beschränken, die Vorwürfe,
die er mir macht, in ihrer völligen Grundlosigkeit aufzudecken, wobei ich mich der
möglichsten Kürze befleißigen werde.
sind.
Von den beispiellosen Versehen, die Herr v. Wenckstern mir vorwirft,
zwei in folgenden Sätzen enthalten,",3038-3046,1365-1374,1288-1291,,525-1392
1896-97aCLEAN_chunk_097.txt,"auch nicht berücksichtigt habe. Er habe den besonderen
Gebrauchswerth als Träger des Tauschwerths immer hervorgehoben, aber er habe
den allgemeinen Gebrauchswerth zu „bilden' unterlassen.“ Ich weise dann nach, daß


Die Klotzische Methode.
535.
Marx dieser Mühe überhoben gewesen set, weil die bürgerliche Gesellschaft lange vor¬
seiner Geburt den allgemeinen Gebrauchswerth im Gelde „gebildet“ habe. Wohl.
aber habe Marx zuerst das Geld als den allgemeinen Gebrauchswerth nachgewiesen,
was Herrn v. Wenckstern auch keineswegs unbekannt sei, wie aus anderen Stellen seiner
Schrift hervorgehe. Ich schließe dann: „Marx muß nun einmal heruntergerissen,
werden, und da der allgemeine Unsinn, daß Marx den Gebrauchswerth nicht genügend¬
berücksichtigt habe, schon von Herrn Adolf Wagner und Anderen todtgepeitscht.
worden ist, so versucht es Herr v. Wenckstern mit dem besonderen Unsinn, daß Marnen¬
den allgemeinen Gebrauchswerth zu „bilden' unterlassen habe.",Direct,er,sieht ein,,"Und so klettert auch Herr¬
v. Wenckstern auf den todtmatten Gaul, aber er sieht ein,",2108-3064,1715-1724,1712-1714,,1641-1725
1896-97aCLEAN_chunk_097.txt,“,Direct,Er,beeilt sich zu erklären,,"Er beeilt sich also zu erklären,",3064-3065,1841-1852;1858-1869,1838-1840,,1838-1870
1896-97aCLEAN_chunk_097.txt,"daß seitdem Englands Weltmarktmonopol¬
mehr und mehr gebrochen werde durch die Betheiligung Frankreichs, Deutschlands¬
und namentlich Amerikas am Welthandel, eine neue Ausgleichungsform sich gestend
zu machen scheine",Indirect,er,dem Sinne gemacht hat,,"Für diesen Zweck greift er eine Aeußerung auf, die Engels in der Mitte der
achtziger Jahre in dem Sinne gemacht hat,",13838-14054,13815-13836,13745-13747,,13721-13837
1896-97aCLEAN_chunk_097.txt,"Die der Krise vorhergehende Periode allgemeiner Prosperität
wolle noch immer nicht kommen; bliebe sie ganz aus, so müßte chronische Stagnation,
der Normalzustand der modernen Industrie werden, mit nur geringen Schwankungen.",IndirectFreeIndirect,,,,,14056-14279,,,,
1896-97aCLEAN_chunk_097.txt,"es sei eine petitio¬
principii von Engels, die großen Handelskrisen der planlosen Produktionsweise der
Einzelproduzenten zuzuschreiben, deren „Zweck setzende und Willen bestimmende Ar¬
beit"" gerade den unbekannten Markt zu einem bekannten zu machen suche",IndirectFreeIndirect,,,,,14344-14598,,,,
1896-97aCLEAN_chunk_097.txt,"„Zweck setzende und Willen bestimmende Ar¬
beit""",Direct,,,,,14486-14534,,,,
1896-97aCLEAN_chunk_097.txt,"„wahrscheinlich""",Direct,,,,,14630-14646,,,,
1896-97aCLEAN_chunk_097.txt,"In Folge,
dieser Arbeit seien „wahrscheinlich"" die großen Handelskrisen ausgeblieben.",IndirectFreeIndirect,,,,,14600-14685,,,,
1896-97aCLEAN_chunk_097.txt,"„Aus
dem -Zusammenbruch' ist denn auch selbst in der Vorstellung von Engels zeine
chronische Stagnation' geworden.",Direct,,,,,14686-14800,,,,
1896-97aCLEAN_chunk_097.txt,"höchste Blüthe der Industrie entdeckte, ist wahr bis¬
auf das Tipfelchen über dem i.
Soviel über die Vorwürfe, die Herr v. Wenckstern an meine Adresse richtet.",IndirectFreeIndirect,.,,,,15589-15748,,15489-15490,,
1896-97aCLEAN_chunk_097.txt,"seine Darstellung „münde in das Schlußurtheil
aus“, das
„Kapital“ sei eine eminente Leistung",Indirect,er,sagt,,"Aber er sagt,",20632-20724,20626-20630,20623-20625,,20618-20631
1896-97aCLEAN_chunk_097.txt,"„münde in das Schlußurtheil
aus“",Direct,er,sagt,,"Aber er sagt,",20650-20682,20626-20630,20623-20625,,20618-20631
1896-97aCLEAN_chunk_097.txt,"„So¬
viel ist gewiß, Herr Klotz streitet nicht mit mir, sondern ich weiß selbst nicht, mitt
wem. Mit Einem, dem er meinen Namen giebt, den er zugleich zu einem großen.
Ignoranten und zugleich zu einem unserer besten Kunstrichter macht.""",Direct,er,es heißt,,"Mich erinner
dies Verfahren an eine Stelle in Lessings Antiquarischen Briefen, wo es heißt:",21254-21490,21244-21252,20623-20625,,21162-21253
1896-97aCLEAN_chunk_097.txt,„widerlegen“,Direct,Marx,,,,21727-21739,,21740-21744,,
1896-97aCLEAN_chunk_095.txt,Das,Direct,ein,,,,107-110,,147-150,,
1896-97aCLEAN_chunk_095.txt,Das,Direct,ein,,,,107-110,,147-150,,
1896-97aCLEAN_chunk_095.txt,ein,Direct,,,,,147-150,,,,
1896-97aCLEAN_chunk_095.txt,"und Herrn,
v. Wildenbruch den Schillerpreis, worunter man das Geld versteht,",Indirect,Jaurés die Zarenvisite,wie nannte,,", wie Jaurés die Zarenvisite nannte,",241-317,206-209;233-239,210-232,,204-240
1896-97aCLEAN_chunk_095.txt,"ein. Es brachte den Fran¬
zosen „die Parade der Reaktion“ das Schiller
jetzt nicht bekäme",Indirect,Jaurés die Zarenvisite,wie,,", wie Jaurés die Zarenvisite nannte,",147-204;318-349,206-209,210-232,,204-240
1896-97aCLEAN_chunk_095.txt,„sonst fast Niemand“,Direct,,,,,666-686,,,,
1896-97aCLEAN_chunk_051.txt,"„Die Befriedigung des Geschlechtstriebs ist ebenso jedes Einzelnen per¬
sönliche Sache, wie die Befriedigung jedes anderen Naturtriebs.... Wie ich esse,
wie ich trinke... ist meine",Direct,,,,:,18594-18774,,,,18592-18593
1896-97aCLEAN_chunk_051.txt,materialistische Geschichtsauffaffung zweifellos gemacht,Indirect,,,,,29478-29534,,,,
1896-97aCLEAN_chunk_051.txt,"Später liegst du dann im Grabe,
Wo du still verdauen kannst“",IndirectFreeIndirect,Hier,auf Erden,,,37165-37225,37141-37150,37136-37140,,
1896-97aCLEAN_chunk_051.txt,"303.
der Leistung eintreten, da man den Unterschied von Fleißigen und minder Fleißigen,
(die pathologische Erscheinung der ausgesprochenen „Fanlhett“ gebe ich als Produkte
ungesunder sozlaler Zustände preis) zwar leugnen, aber damit noch nicht hinweg¬
schaffen kann.",IndirectFreeIndirect,,,,Hier,37683-37949,,,,37136-37140
1896-97aCLEAN_chunk_051.txt,"Es sei mit diesen Bemerkungen genug. Wenn sie es erreichen, manchen
Parteigenossen zum Nachdenken über einige bisher als unumstößliche Wahrheit
hingenommene Sätze zu veranlassen, so haben sie ihren Zweck erfüllt.",IndirectFreeIndirect,die Darstellung Bebels,,,,38182-38394,,37972-37994,,
1896-97aCLEAN_chunk_051.txt,"Ich ver¬
danke dem Bebelschen Buche viel und hoffe noch Manches daraus zu lernen.",IndirectFreeIndirect,die Darstellung Bebels,,,,38395-38476,,37972-37994,,
1896-97aCLEAN_chunk_051.txt,"durch rein mechanische¬
Maßregeln die Gesellschaft nach Belieben formen zu könnent",Indirect,,glauben,,"Wir dürfen uns nicht mit dem Worte vorn en
der naturgemäßen Entwicklung begnügen und dabei glauben,",38781-38863,38772-38779,,,38681-38780
1896-97aCLEAN_chunk_078.txt,Bernstein werde wohl die ihn kompromittirenden Stellen weggepfuscht haben,Indirect,Die beiden braven Männer,beschuldigten,"die sozialdemokratische
Partei","Die beiden braven Männer beschuldigten die sozialdemokratische
Partei, dem von Lassalle heftig angegriffenen Bernstein die Herausgabe von Lassalles,
Schriften anvertraut zu haben, und sie knüpften daran die liebliche Insinuation,",730-803,525-538,500-524,539-569,500-729
1896-97aCLEAN_chunk_078.txt,"kaum daß er
einen Schreibebrief von Herrn Zolling erhalten hat",Indirect,,,,"Wenn Herr Henckell statt dessen,",12875-12937,,,,12842-12874
1896-97aCLEAN_chunk_078.txt,"„Unwahrheit""",Direct,,,,"„trübe Quelle“ und „menschenunmögliche Fälschung"" nach dem,
sozialdemokratischen Lager schleudert,",13492-13504,,,,13077-13175
1896-97aCLEAN_chunk_078.txt,"„Unwahrheit"" zeiht, weil er gesagt
hat, er und Marx hätten sich im Frühjahr 1848 der Revolutionsspielerei widersetzt",Indirect,er,"gesagt
hat",,,13492-13531;13532-13608,13520-13530,13517-13519,,
1896-97aCLEAN_chunk_078.txt,er und Marx hätten sich im Frühjahr 1848 der Revolutionsspielerei widersetzt,Indirect,er,"gesagt
hat",,"Gegen ihn führen Marcel=Theophil,
Frau Emma Herwegh ins Feld, die Engels der „Unwahrheit"" zeiht, weil er gesagt
hat,",13532-13608,13520-13530,13517-13519,,13415-13531
1896-97aCLEAN_chunk_078.txt,.,Indirect,,,,,13756-13757,,,,
1896-97aCLEAN_chunk_078.txt,"„Die Redakteure der N. Rh. Ztg., namentlich Karl Marx, sind dem Herweghschen
Unternehmen zu Paris in öffentlichen Volksversammlungen entschieden gegenüber¬
getreten, ohne die Ungunst der aufgeregten Massen zu scheuen. Sie sind dafür ihrer
Zeit gebührender Maßen von Utoptsten, die sich für Revolutionäre versahen,
verdächtigt worden.“",Direct,Marz¬,schreibt,,"Marz¬
selbst schreibt darüber in der „Neuen Rheinischen Zeitung“ vom 29. Oktober 1848:",13845-14179,13771-13779,13758-13763,,13758-13844
1896-97aCLEAN_chunk_078.txt,"„Wer wie ich Augen- und Ohrenzeuge war (nämlich in jener Pariser¬
Deutschenversammlung) und sich nur ein wenig auf Physiognomien versteht, dem
entging nach der Wahl Herweghs der Ausdruck verhaltenen Zornes und Neides in
Marx' Antlitz nicht.""",Direct,Nichts Anderes,,,"Nichts Anderes,
als dies:",14436-14677,,14410-14424,,14410-14435
1896-97aCLEAN_chunk_078.txt,"daß Marx und Engels blos deshalb die Revolutionsspielerei bekämpft hätten,
weil die Revolutionsspieler nicht in ihnen, sondern in Herwegh ihr angeborenes und
natürliches Haupt erkannt hätten",Indirect,Frau Emma Herwegh,meint,,"Frau Emma Herwegh meint also, wenn sie überhaupt etwg s
meint,",14741-14931,14696-14701,14678-14695,,14678-14740
1896-97aCLEAN_chunk_040.txt,.,Indirect,,,,,12476-12477,,,,
1896-97aCLEAN_chunk_040.txt,"Die Strafsteter,
für die fortgeschritteneren Formen des Detailhandels ist so lange zu steigern,
bis der konservative Dütendreher wieder auf seinen „Nutzen“ kommt!",Direct,,,,,12478-12640,,,,
1896-97aCLEAN_chunk_040.txt,"kleineren und mittleren Kaufleute .. ver¬
hindern, daß fernerhin der Detailhandel durch das Großkapital ausgebeutet wird“",Direct,Nach,wenigen,,,9034-9155,8877-8884,8872-8876,,
1896-97aCLEAN_chunk_040.txt,"„Die Staatsregierung sei zu ersuchen,
1. darüber sich Kenntniß zu verschaffen, inwieweit die Gemeinden von
dem ihnen zustehenden Rechte antonomen Gebrauch machen werden, im Wege des
1 Drucksachen der Zweiten Kammer Nr. 180.",Direct,ihn,,,,9514-9737,,9360-9363,,
1896-97aCLEAN_chunk_040.txt,"241
Anlageregulativs eine gewerbliche Sonderbesteuerung der Hauptniederlassungen,
und der Filialen von Betrieben eintreten zu lassen, die im Detailgeschäft
Lebensmittel, Genußmittel, Bekleidungsgegenstände und ähnliche für
den täglichen Gebrauch dienende Artikel verkaufen,
2. im Falle eines sich zeigenden Bedürfnisses einem der nächsten Landtage
einen Gesetzentwurf vorzulegen, der
a) Aktiengesellschaften, Kommanditgesellschaften auf Aktien und andere mit
juristischer Persönlichkeit ausgestattete großkapitalistische Assozia¬
tionen, die in Detailgeschäften Lebensmittel, Genußmittel,
Bekleidungsgegenstände und ähnliche für den täglichen Gebrauch
dienende Artikel verkaufen und
b) alle Filialgeschäfte der unter a) bezeichneten Gesellschaften, desgleichen
der Erwerbs- und Wirthschaftsgenossenschaften und der physi¬
schen Personen, sämmtlich, soweit sie sich mit dem Detailverkaufe der
unter a) bezeichneten Gegenstände befassen, mit einer den Gemeinden zu¬
fließenden und von diesen zu erhebenden präzipualen gewerblichen
Steuer belegt.""",IndirectFreeIndirect,M. Schippel,,,,9860-10904,,9791-9802,,
1896-97aCLEAN_chunk_040.txt,"besønderen
Besteuerung“",Direct,,,,Die,11044-11067,,,,10905-10908
1896-97aCLEAN_chunk_040.txt,"daß eine Umsatzsteuer zu denjenigen,
Gewerbesteuern gehöre, welche die Reichsgewerbeordnung in § 7 Nr. 6 für Staat¬
und Gemeinde zulasse, während sie sonst „alle Abgaben für den Betrieb eines
Gewerbes“ ausdrücklich verbietet",Indirect,"Der General¬
steuerdirektor Burghart",bezweifelte,,"Der General¬
steuerdirektor Burghart bezweifelte zunächst,",14219-14443,14197-14208,14160-14196,,14160-14218
1896-97aCLEAN_chunk_040.txt,"„alle Abgaben für den Betrieb eines
Gewerbes“",Direct,"Der General¬
steuerdirektor Burghart",bezweifelte,,"Der General¬
steuerdirektor Burghart bezweifelte zunächst,",14375-14420,14197-14208,14160-14196,,14160-14218
1896-97aCLEAN_chunk_040.txt,„Unter den zugelassenen Gewerbestenern“,Direct,der Wiedergabe des Kommissionsberichts,heißt es,,heißt es in der Wiedergabe des Kommissionsberichts,14445-14484,14485-14493,14497-14535,,14485-14535
1896-97aCLEAN_chunk_040.txt,"„sei nur das gemeint,
was man im Allgemeinen unter einer Gewerbesteuer verstehe, d. h. eine analog
wie von anderen Ertragsquellen von dem Gewerbebetrieb erhobene Ertrags- oder
Realsteuer; eine stark progrefsive, prohibitiv wirkende Sonderstener von gewissen:
Großbetrieben würde als eine nach § 7 Nr. 6 der Reichsgewerbeordnung Zu¬
lässige Gewerbesteuer kaum noch angesehen werden können.""",Direct,,heißt es,,heißt es in der Wiedergabe des Kommissionsberichts,14538-14927,14485-14493,,,14485-14535
